platform_id,comparability,phase,priority,mode,workload,throughput_unit,experiments,completed,failed,total_runtime_seconds,avg_runtime_seconds,avg_throughput_tokens_sec,avg_throughput_samples_sec,avg_gpu_utilization,max_memory_used_gb,estimated_gpu_hours,actual_gpu_hours,energy_joules
l40s,exact,Inference prompt length,Must Have,inference,distilbert,input_tokens_per_second,6,6,0,66.01716276165098,11.002860460275164,112458.79998057407,702.9560108694865,0.9563131313131313,0.650390625,2.4,0.00023710868515384694,0
l40s,exact,Inference prompt length,Must Have,inference,gpt2_small,generated_tokens_per_second,6,6,0,391.0790451923385,65.17984086538975,369.25329465653954,,17.88031601511916,41.0234375,2.4,0.057780544608831405,0
l40s,exact,Inference prompt length,Must Have,inference,tinyllama,generated_tokens_per_second,6,6,0,535.0119434283115,89.16865723805192,209.32023243502502,,55.26586474080062,41.04296875,3.0,0.10194234845564804,0
l40s,exact,Inference prompt length,Should Have,inference,distilbert,input_tokens_per_second,6,6,0,70.56563534075394,11.76093922345899,220018.55641730616,701.6901274543683,1.4420093795093794,0.654296875,2.4,0.00023783249922821093,0
l40s,exact,Inference prompt length,Should Have,inference,gpt2_small,generated_tokens_per_second,6,6,0,387.15280280588195,64.52546713431366,365.62702926301176,,19.120813671022447,41.021484375,2.4,0.058351216002807224,0
l40s,exact,Inference prompt length,Should Have,inference,tinyllama,generated_tokens_per_second,6,6,0,580.6656143646687,96.77760239411145,203.5082849269876,,56.34424276360844,41.04296875,3.0,0.10484790433948446,0
l40s,exact,Memory optimisation,Must Have,training,distilbert,training_tokens_per_second,12,12,0,232.1820069886744,19.348500582389534,311237.5841295565,607.88590650304,49.65222146732861,4.943359375,9.599999999999998,0.04489002336346958,0
l40s,exact,Memory optimisation,Must Have,training,gpt2_small,training_tokens_per_second,9,9,0,524.8705995408818,58.31895550454242,63335.654326470234,61.85122492819359,83.40301975302624,28.95703125,7.799999999999999,0.19233766105038944,0
l40s,exact,Memory optimisation,Optional,training,distilbert,training_tokens_per_second,6,6,0,253.73705461248755,42.28950910208126,581237.5031870254,1135.229498412159,78.52242371213805,5.658203125,4.2,0.09089759045047685,0
l40s,exact,Memory optimisation,Optional,training,gpt2_small,training_tokens_per_second,6,6,0,1166.4991256231442,194.4165209371907,92168.47160937997,90.00827305603512,93.86049302974556,31.75390625,4.2,0.5878615455438072,0
l40s,exact,Memory optimisation,Should Have,training,distilbert,training_tokens_per_second,12,12,0,298.3310063453391,24.860917195444927,385414.4820342499,752.7626602231443,46.556054971213854,8.080078125,7.800000000000001,0.0600152826452783,0
l40s,exact,Memory optimisation,Should Have,training,gpt2_small,training_tokens_per_second,9,9,0,737.8095280160196,81.9788364462244,75098.74209167683,73.33861532390316,83.49395680405766,31.75390625,6.000000000000001,0.31335595314895426,0
l40s,exact,Precision study,Must Have,inference,distilbert,input_tokens_per_second,6,6,0,89.14993929397315,14.85832321566219,91995.87541512917,718.7177766806966,0.7386166674959779,0.70703125,3.0,0.0002319263682390253,0
l40s,exact,Precision study,Must Have,inference,gpt2_small,generated_tokens_per_second,6,6,0,329.94953606650233,54.99158934441706,291.84422004661366,,28.014190712185947,0.861328125,3.0,0.07313288319273852,0
l40s,exact,Precision study,Must Have,training,distilbert,training_tokens_per_second,9,9,0,182.76376652624458,20.30708516958273,219135.8254023356,427.99965898893674,53.70014308551328,6.41015625,7.199999999999999,0.02415026656921125,0
l40s,exact,Precision study,Must Have,training,gpt2_small,training_tokens_per_second,9,9,0,520.0229155467823,57.78032394964248,39085.28597396684,38.169224583951994,90.36148387511247,33.744140625,7.199999999999999,0.11188968131034117,0
l40s,exact,Strong scaling,Must Have,training,distilbert,training_tokens_per_second,6,6,0,193.89438353618607,32.31573058936434,397835.34131217405,777.0221510003399,81.14631858637004,14.34375,5.4,0.040573460658261964,0
l40s,exact,Strong scaling,Optional,training,tinyllama,training_tokens_per_second,3,3,0,301.14885131502524,100.38295043834175,19897.55395530605,19.431205034478566,96.06106987782566,42.474609375,3.5999999999999996,0.1372370338965104,0
l40s,exact,Weak scaling,Must Have,training,distilbert,training_tokens_per_second,6,6,0,134.72721439413726,22.45453573235621,378144.4616808565,738.5634017204228,49.61399572649572,5.423828125,5.4,0.01637007820342357,0
