condition_id,experiment_id,platform_id,comparability,phase,priority,workload,model,mode,gpus,precision,strategy,status,throughput_unit,throughput_tokens_sec,throughput_samples_sec,runtime_seconds,gpu_hours_estimate,actual_gpu_hours,throughput_tokens_per_gpu,throughput_samples_per_gpu,tokens_per_estimated_gpu_hour,samples_per_estimated_gpu_hour,tokens_per_actual_gpu_hour,samples_per_actual_gpu_hour,energy_joules,energy_scope,tokens_per_kwh
E052@h100,E052,h100,exact,Distributed training strategy,Should Have,gpt2_small,gpt2,training,2,bf16,deepspeed_zero1,completed,training_tokens_per_second,290531.6587635318,283.72232301126155,26.27050944091752,1.2,0.006265907310039944,145265.8293817659,141.86116150563078,2730666.666666667,2666.666666666667,522956985.77435726,510700.18142027076,10890.963481390025,measured_region,1083143839.4001853
E053@h100,E053,h100,exact,Distributed training strategy,Should Have,gpt2_small,gpt2,training,2,bf16,deepspeed_zero2,completed,training_tokens_per_second,290323.5821387979,283.51912318241983,24.48406034905929,1.2,0.006270398122788821,145161.79106939895,141.75956159120992,2730666.666666667,2666.666666666667,522582447.84983623,510334.4217283557,10875.03662240723,measured_region,1084730140.1904433
E052@h100,E052,h100,exact,Distributed training strategy,Should Have,gpt2_small,gpt2,training,2,bf16,deepspeed_zero1,completed,training_tokens_per_second,290267.0866755643,283.46395183160575,24.313726807944477,1.2,0.006271618547228476,145133.54333778215,141.73197591580288,2730666.666666667,2666.666666666667,522480756.0160157,510235.11329689034,10883.815556484225,measured_region,1083855192.0307064
E053@h100,E053,h100,exact,Distributed training strategy,Should Have,gpt2_small,gpt2,training,2,bf16,deepspeed_zero2,completed,training_tokens_per_second,289927.03214533644,283.1318673294301,24.82625076302793,1.2,0.006278974509461679,144963.51607266822,141.56593366471506,2730666.666666667,2666.666666666667,521868657.86160564,509637.36119297426,10872.290571118918,measured_region,1085004114.1593559
E025@l40s,E025,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,285647.58751059766,557.905444356636,8.918147291988134,0.7,0.0007966304128058254,285647.58751059766,557.905444356636,1170285.7142857143,2285.714285714286,1028331315.0381515,2008459.5996838897,,legacy_full_window,
E026@l40s,E026,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,285517.04911259306,557.6504865480333,8.934033158700913,0.5,0.00079699463223935,285517.04911259306,557.6504865480333,1638400.0,3200.0,1027861376.805335,2007541.75157292,,legacy_full_window,
E025@l40s,E025,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,285284.2550382938,557.1958106216675,8.998077296186239,0.7,0.0007976449857879844,285284.2550382938,557.1958106216675,1170285.7142857143,2285.714285714286,1027023318.1378577,2005904.9182380033,,legacy_full_window,
E092@l40s,E092,l40s,exact,Precision study,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,285221.04361147777,557.0723508036675,16.23240243224427,0.8,0.0015956435238735542,285221.04361147777,557.0723508036675,2048000.0,4000.0,1026795757.00132,2005460.4628932031,,legacy_full_window,
E012@l40s,E012,l40s,exact,Baseline profiling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,284916.4489687822,556.4774393921527,14.137715740129352,1.0,0.001597349372976977,284916.4489687822,556.4774393921527,1638400.0,3200.0,1025699216.2876159,2003318.7818117498,,legacy_full_window,
E041@l40s,E041,l40s,exact,Weak scaling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,284814.75391058833,556.2788162316178,22.250251481775194,0.8,0.0015979197175086787,284814.75391058833,556.2788162316178,2048000.0,4000.0,1025333114.0781178,2002603.738433824,,legacy_full_window,
E012@l40s,E012,l40s,exact,Baseline profiling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,284807.99884584104,556.2656227457833,12.004666503984481,1.0,0.0015979576169047505,284807.99884584104,556.2656227457833,1638400.0,3200.0,1025308795.8450278,2002556.24188482,,legacy_full_window,
E038@l40s,E038,l40s,exact,Strong scaling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,284776.32118419814,556.203752312887,36.45332575915381,0.8,0.006392541475619914,284776.32118419814,556.203752312887,8192000.0,16000.0,1025194756.2631133,2002333.508326393,,legacy_full_window,
E092@l40s,E092,l40s,exact,Precision study,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,284711.06870216207,556.0763060589103,16.49672703910619,0.8,0.0015985016430365955,284711.06870216207,556.0763060589103,2048000.0,4000.0,1024959847.3277835,2001874.701812077,,legacy_full_window,
E013@l40s,E013,l40s,exact,Baseline profiling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,284602.01003523334,555.8633008500651,16.121283845975995,0.7,0.001599114184241949,284602.01003523334,555.8633008500651,2340571.4285714286,4571.428571428572,1024567236.12684,2001107.8830602344,,legacy_full_window,
E111@l40s,E111,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,284301.9644536966,555.2772743236262,16.89022099133581,0.4,0.0016008018516004085,284301.9644536966,555.2772743236262,4096000.0,8000.0,1023487072.0333079,1998998.1875650545,,legacy_full_window,
E038@l40s,E038,l40s,exact,Strong scaling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,284246.6225375606,555.169184643673,37.597428726032376,0.8,0.006404454090580758,284246.6225375606,555.169184643673,8192000.0,16000.0,1023287841.1352181,1998609.064717223,,legacy_full_window,
E026@l40s,E026,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,284027.7512446267,554.7417016496615,8.782127446029335,0.5,0.0008011736689756314,284027.7512446267,554.7417016496615,1638400.0,3200.0,1022499904.4806563,1997070.1259387818,,legacy_full_window,
E077@l40s,E077,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,284012.65408640116,554.7122150125023,14.848153179045767,0.6,0.0016024325133508278,284012.65408640116,554.7122150125023,2730666.666666667,5333.333333333334,1022445554.7110443,1996963.9740450084,,legacy_full_window,
E110@l40s,E110,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283865.36140979314,554.4245340035022,15.895638865884393,0.4,0.0016032639870213138,283865.36140979314,554.4245340035022,4096000.0,8000.0,1021915301.0752553,1995928.322412608,,legacy_full_window,
E111@l40s,E111,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283853.48626012035,554.4013403517976,17.015707412734628,0.4,0.0016033310603557362,283853.48626012035,554.4013403517976,4096000.0,8000.0,1021872550.5364332,1995844.8252664711,,legacy_full_window,
E025@l40s,E025,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283823.0292827629,554.3418540678963,14.305463260039687,0.7,0.000801751556702786,283823.0292827629,554.3418540678963,1170285.7142857143,2285.714285714286,1021762905.4179463,1995630.6746444264,,legacy_full_window,
E106@l40s,E106,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283805.66720279393,554.3079437554569,14.03459554631263,0.4,0.0016036012092243053,283805.66720279393,554.3079437554569,4096000.0,8000.0,1021700401.9300581,1995508.5975196448,,legacy_full_window,
E026@l40s,E026,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283799.5677543731,554.29603077026,8.860708094667643,0.5,0.000801817836990166,283799.5677543731,554.29603077026,1638400.0,3200.0,1021678443.9157434,1995465.7107729362,,legacy_full_window,
E041@l40s,E041,l40s,exact,Weak scaling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,283781.29936381883,554.2603503199587,22.468562421854585,0.8,0.0016037389078539693,283781.29936381883,554.2603503199587,2048000.0,4000.0,1021612677.7097478,1995337.2611518512,,legacy_full_window,
E127@l40s,E127,l40s,exact,Hardware comparison,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283760.05733892,554.2188619900782,17.983983076177537,0.8,0.0016038589623187565,283760.05733892,554.2188619900782,2048000.0,4000.0,1021536206.4201121,1995187.9031642815,,legacy_full_window,
E112@l40s,E112,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283640.2143802978,553.9847937115192,14.089704274665564,0.4,0.0016045366208224247,283640.2143802978,553.9847937115192,4096000.0,8000.0,1021104771.769072,1994345.2573614689,,legacy_full_window,
E013@l40s,E013,l40s,exact,Baseline profiling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283432.3382629538,553.5787856698316,12.422013706061989,0.7,0.0016057134267046219,283432.3382629538,553.5787856698316,2340571.4285714286,4571.428571428572,1020356417.7466338,1992883.628411394,,legacy_full_window,
E038@l40s,E038,l40s,exact,Strong scaling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,283420.0057462074,553.5546987230613,36.390531125012785,0.8,0.0064231331858577,283420.0057462074,553.5546987230613,8192000.0,16000.0,1020312020.6863464,1992796.9154030203,,legacy_full_window,
E092@l40s,E092,l40s,exact,Precision study,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283050.8893704503,552.8337683016607,16.6553069408983,0.8,0.0016078773400901507,283050.8893704503,552.8337683016607,2048000.0,4000.0,1018983201.733621,1990201.5658859785,,legacy_full_window,
E013@l40s,E013,l40s,exact,Baseline profiling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,283010.9887852002,552.7558374710942,14.569535714108497,0.7,0.0016081040282733738,283010.9887852002,552.7558374710942,2340571.4285714286,4571.428571428572,1018839559.6267208,1989921.014895939,,legacy_full_window,
E041@l40s,E041,l40s,exact,Weak scaling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,282961.71783569216,552.6596051478363,22.749657695181668,0.8,0.0016083840407534605,282961.71783569216,552.6596051478363,2048000.0,4000.0,1018662184.2084918,1989574.5785322106,,legacy_full_window,
E108@l40s,E108,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282875.805739327,552.491808084623,14.03702897997573,0.4,0.0016088725224189047,282875.805739327,552.491808084623,4096000.0,8000.0,1018352900.6615772,1988970.509104643,,legacy_full_window,
E012@l40s,E012,l40s,exact,Baseline profiling,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282862.91442917654,552.4666297444854,14.498324630782008,1.0,0.001608945845833255,282862.91442917654,552.4666297444854,1638400.0,3200.0,1018306491.9450356,1988879.8670801476,,legacy_full_window,
E112@l40s,E112,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282774.5513376566,552.2940455813606,14.430547999218106,0.4,0.0016094486189023073,282774.5513376566,552.2940455813606,4096000.0,8000.0,1017988384.815564,1988258.5640928985,,legacy_full_window,
E105@l40s,E105,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282676.26619741385,552.1020824168239,17.80640096589923,0.4,0.0016100082162301987,282676.26619741385,552.1020824168239,4096000.0,8000.0,1017634558.3106899,1987567.4967005663,,legacy_full_window,
E110@l40s,E110,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282413.3901354663,551.5886526083326,18.230426385998726,0.4,0.0016115068442498644,282413.3901354663,551.5886526083326,4096000.0,8000.0,1016688204.4876788,1985719.1493899976,,legacy_full_window,
E106@l40s,E106,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282375.2858524315,551.5142301805303,12.906445647589862,0.4,0.0016117243041905264,282375.2858524315,551.5142301805303,4096000.0,8000.0,1016551029.0687532,1985451.2286499087,,legacy_full_window,
E024@l40s,E024,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282277.68914296984,551.323611607363,37.6818279591389,0.7,0.000806140776646013,282277.68914296984,551.323611607363,1170285.7142857143,2285.714285714286,1016199680.9146914,1984765.0017865067,,legacy_full_window,
E127@l40s,E127,l40s,exact,Hardware comparison,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282150.49270748906,551.0751810693146,15.85976684698835,0.8,0.0016130083869211375,282150.49270748906,551.0751810693146,2048000.0,4000.0,1015741773.7469606,1983870.6518495325,,legacy_full_window,
E105@l40s,E105,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,282057.64901013224,550.8938457229145,14.426424433942884,0.4,0.0016135393339209258,282057.64901013224,550.8938457229145,4096000.0,8000.0,1015407536.4364762,1983217.8446024926,,legacy_full_window,
E111@l40s,E111,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281949.7085851352,550.6830245803421,13.656660548876971,0.4,0.0016141570544439471,281949.7085851352,550.6830245803421,4096000.0,8000.0,1015018950.9064867,1982458.888489232,,legacy_full_window,
E107@l40s,E107,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281905.076737813,550.595853003541,22.934588457923383,0.4,0.0016144126114280273,281905.076737813,550.595853003541,4096000.0,8000.0,1014858276.2561268,1982145.0708127476,,legacy_full_window,
E024@l40s,E024,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281831.869199778,550.4528695308164,37.712394875939935,0.7,0.0008074159824496343,281831.869199778,550.4528695308164,1170285.7142857143,2285.714285714286,1014594729.1192007,1981630.3303109389,,legacy_full_window,
E105@l40s,E105,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281775.58676373225,550.3429428979146,14.228855271823704,0.4,0.0016151545147618485,281775.58676373225,550.3429428979146,4096000.0,8000.0,1014392112.349436,1981234.5944324923,,legacy_full_window,
E127@l40s,E127,l40s,exact,Hardware comparison,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281769.0128869125,550.330103294751,18.005723951850086,0.8,0.0016151921974960715,281769.0128869125,550.330103294751,2048000.0,4000.0,1014368446.3928851,1981188.3718611037,,legacy_full_window,
E077@l40s,E077,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,281723.90924152284,550.2420102373493,17.952839168719947,0.6,0.001615450787746037,281723.90924152284,550.2420102373493,2730666.666666667,5333.333333333334,1014206073.2694823,1980871.2368544575,,legacy_full_window,
E107@l40s,E107,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281456.23832251795,549.7192154736679,13.023139751050621,0.4,0.0016169871160915741,281456.23832251795,549.7192154736679,4096000.0,8000.0,1013242457.9610647,1978989.1757052045,,legacy_full_window,
E107@l40s,E107,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281285.8137561285,549.3863549924384,23.212309029884636,0.4,0.0016179668111726642,281285.8137561285,549.3863549924384,4096000.0,8000.0,1012628929.5220625,1977790.8779727784,,legacy_full_window,
E108@l40s,E108,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281270.4655626896,549.3563780521281,15.611906846985221,0.4,0.0016180550993885846,281270.4655626896,549.3563780521281,4096000.0,8000.0,1012573676.0256824,1977682.960987661,,legacy_full_window,
E110@l40s,E110,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281239.5974594059,549.2960887879021,19.313141687773168,0.4,0.0016182326927729365,281239.5974594059,549.2960887879021,4096000.0,8000.0,1012462550.8538612,1977465.9196364477,,legacy_full_window,
E112@l40s,E112,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,281169.64903285896,549.1594707673027,14.375752566382289,0.4,0.0016186352711843534,281169.64903285896,549.1594707673027,4096000.0,8000.0,1012210736.5182922,1976974.0947622894,,legacy_full_window,
E024@l40s,E024,l40s,exact,Workload characterisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,280778.89572864707,548.3962807200138,41.42748270183802,0.7,0.0008104439436768492,280778.89572864707,548.3962807200138,1170285.7142857143,2285.714285714286,1010804024.6231294,1974226.6105920495,,legacy_full_window,
E106@l40s,E106,l40s,exact,Data movement,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,280457.74806712073,547.7690391935952,15.310964825097471,0.4,0.0016227439400326048,280457.74806712073,547.7690391935952,4096000.0,8000.0,1009647893.0416346,1971968.5410969425,,legacy_full_window,
E108@l40s,E108,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,280092.57434258115,547.0558092628538,12.957639323081821,0.4,0.0016248596100033156,280092.57434258115,547.0558092628538,4096000.0,8000.0,1008333267.6332922,1969400.9133462738,,legacy_full_window,
E077@l40s,E077,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,279705.196743843,546.2992123903183,18.410376525018364,0.6,0.0016271099586608923,279705.196743843,546.2992123903183,2730666.666666667,5333.333333333334,1006938708.2778348,1966677.164605146,,legacy_full_window,
E091@l40s,E091,l40s,exact,Precision study,Must Have,distilbert,distilbert-base-uncased,training,1,fp16,none,completed,training_tokens_per_second,279331.3364589322,545.569016521352,17.077675299718976,0.8,0.001629287701410552,279331.3364589322,545.569016521352,2048000.0,4000.0,1005592811.2521559,1964048.459476867,,legacy_full_window,
E091@l40s,E091,l40s,exact,Precision study,Must Have,distilbert,distilbert-base-uncased,training,1,fp16,none,completed,training_tokens_per_second,279027.81513486704,544.9762014352872,16.816187979653478,0.8,0.0016310600105983516,279027.81513486704,544.9762014352872,2048000.0,4000.0,1004500134.4855213,1961914.3251670338,,legacy_full_window,
E109@l40s,E109,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,278824.0684123887,544.5782586179466,16.297157797962427,0.4,0.001632251884503704,278824.0684123887,544.5782586179466,4096000.0,8000.0,1003766646.2845993,1960481.731024608,,legacy_full_window,
E078@l40s,E078,l40s,exact,Memory optimisation,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,278512.8639413662,543.9704373854809,22.692832380067557,0.6,0.003268151457499092,278512.8639413662,543.9704373854809,5461333.333333334,10666.666666666668,1002646310.1889184,1958293.5745877312,,legacy_full_window,
E078@l40s,E078,l40s,exact,Memory optimisation,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,278399.77871275024,543.7495677983403,22.2404894400388,0.6,0.003269478971681868,278399.77871275024,543.7495677983403,5461333.333333334,10666.666666666668,1002239203.3659009,1957498.4440740251,,legacy_full_window,
E109@l40s,E109,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,277464.6370508191,541.9231192398811,15.618433279916644,0.4,0.0016402490636230342,277464.6370508191,541.9231192398811,4096000.0,8000.0,998872693.3829489,1950923.229263572,,legacy_full_window,
E091@l40s,E091,l40s,exact,Precision study,Must Have,distilbert,distilbert-base-uncased,training,1,fp16,none,completed,training_tokens_per_second,277356.4128415623,541.7117438311764,18.301693704910576,0.8,0.001640889087252112,277356.4128415623,541.7117438311764,2048000.0,4000.0,998483086.2296243,1950162.277792235,,legacy_full_window,
E078@l40s,E078,l40s,exact,Memory optimisation,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,276957.43970547995,540.9324994247655,24.0511178500019,0.6,0.0032865057648935668,276957.43970547995,540.9324994247655,5461333.333333334,10666.666666666668,997046782.9397278,1947356.9979291558,,legacy_full_window,
E109@l40s,E109,l40s,exact,Data movement,Should Have,distilbert,distilbert-base-uncased,training,1,bf16,none,completed,training_tokens_per_second,276549.0357286697,540.1348354075581,13.745097761042416,0.4,0.001645679616679748,276549.0357286697,540.1348354075581,4096000.0,8000.0,995576528.623211,1944485.407467209,,legacy_full_window,
E054@h100,E054,h100,exact,Distributed training strategy,Optional,gpt2_small,gpt2,training,2,bf16,deepspeed_zero3,completed,training_tokens_per_second,265810.31124589115,259.5803820760656,27.673978701001033,1.2,0.006848659993330431,132905.15562294557,129.7901910380328,2730666.666666667,2666.666666666667,478458560.242604,467244.687736918,11111.712027340704,measured_region,1061625784.6652616
E054@h100,E054,h100,exact,Distributed training strategy,Optional,gpt2_small,gpt2,training,2,bf16,deepspeed_zero3,completed,training_tokens_per_second,265127.9762409803,258.91403929783235,26.9049518390093,1.2,0.006866285747188765,132563.98812049016,129.45701964891617,2730666.666666667,2666.666666666667,477230357.2337645,466045.2707360982,11132.933232453295,measured_region,1059602150.9957877
E054@h100,E054,h100,exact,Distributed training strategy,Optional,gpt2_small,gpt2,training,2,bf16,deepspeed_zero3,completed,training_tokens_per_second,264404.7975588794,258.2078101160932,27.460478666005656,1.2,0.006885065858304087,132202.3987794397,129.1039050580466,2730666.666666667,2666.666666666667,475928635.60598296,464774.05820896773,11151.675944168554,measured_region,1057821269.1132429
E076@l40s,E076,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,260129.9113279491,508.0662330624006,11.172869239933789,0.6,0.0008747765852604062,260129.9113279491,508.0662330624006,1365333.3333333335,2666.666666666667,936467680.7806168,1829038.439024642,,legacy_full_window,
E076@l40s,E076,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,259541.50278416707,506.9169976253263,21.643220173660666,0.6,0.0008767597980072929,259541.50278416707,506.9169976253263,1365333.3333333335,2666.666666666667,934349410.0230014,1824901.1914511747,,legacy_full_window,
E033@h100,E033,h100,exact,Strong scaling,Must Have,gpt2_small,gpt2,training,2,bf16,ddp,completed,training_tokens_per_second,259530.87294041505,253.44811810587407,35.32561918301508,1.0,0.014028731332186403,129765.43647020753,126.72405905293704,6553600.0,6400.0,467155571.2927471,456206.6125905733,27105.061285236876,measured_region,870426366.1949443
E033@h100,E033,h100,exact,Strong scaling,Must Have,gpt2_small,gpt2,training,2,bf16,ddp,completed,training_tokens_per_second,259453.9862802028,253.37303347676055,35.27863959397655,1.0,0.014032888609993582,129726.9931401014,126.68651673838028,6553600.0,6400.0,467017175.30436504,456071.460258169,27260.711352962782,measured_region,865456506.0510001
E033@h100,E033,h100,exact,Strong scaling,Must Have,gpt2_small,gpt2,training,2,bf16,ddp,completed,training_tokens_per_second,259428.5793659236,253.34822203703476,36.32433154806495,1.0,0.014034262908842517,129714.2896829618,126.67411101851738,6553600.0,6400.0,466971442.8586625,456026.7996666626,27618.604646257474,measured_region,854241562.967484
E076@l40s,E076,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,1,bf16,ddp,completed,training_tokens_per_second,258593.03626378166,505.06452395269855,21.388527263887227,0.6,0.000879975574142817,258593.03626378166,505.06452395269855,1365333.3333333335,2666.666666666667,930934930.549614,1818232.2862297148,,legacy_full_window,
E049@h100,E049,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,2,bf16,fsdp,completed,training_tokens_per_second,249958.25148554475,244.0998549663523,22.10347324295435,1.2,0.0072829939944980045,124979.12574277238,122.04992748317615,2730666.666666667,2666.666666666667,449924852.6739806,439379.7389394342,13282.963995415856,measured_region,888090941.4548694
E051@h100,E051,h100,exact,Distributed training strategy,Should Have,gpt2_small,gpt2,training,2,bf16,fsdp,completed,training_tokens_per_second,248523.24130879584,242.69847784062094,25.16483025101479,1.2,0.007325047085566136,124261.62065439792,121.34923892031047,2730666.666666667,2666.666666666667,447341834.3558325,436857.2601131177,13339.813161373235,measured_region,884306238.5729576
E049@h100,E049,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,2,bf16,fsdp,completed,training_tokens_per_second,248521.46216184506,242.69674039242682,23.90582084597554,1.2,0.007325099525041878,124260.73108092253,121.34837019621341,2730666.666666667,2666.666666666667,447338631.8913211,436854.1327063683,13324.053849570262,measured_region,885352170.8320377
E051@h100,E051,h100,exact,Distributed training strategy,Should Have,gpt2_small,gpt2,training,2,bf16,fsdp,completed,training_tokens_per_second,248411.24275359572,242.58910425155833,25.28100524097681,1.2,0.007328349652234465,124205.62137679786,121.29455212577916,2730666.666666667,2666.666666666667,447140236.9564723,436660.38765280496,13281.43565657142,measured_region,888193137.0245588
E049@h100,E049,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,2,bf16,fsdp,completed,training_tokens_per_second,248051.72358031716,242.23801130890348,25.035892546060495,1.2,0.007338971155566267,124025.86179015858,121.11900565445174,2730666.666666667,2666.666666666667,446493102.4445709,436028.42035602627,13321.525101895006,measured_region,885520232.0882865
E051@h100,E051,h100,exact,Distributed training strategy,Should Have,gpt2_small,gpt2,training,2,bf16,fsdp,completed,training_tokens_per_second,247933.1542835406,242.12222098002013,25.457586404052563,1.2,0.007342480878384474,123966.5771417703,121.06111049001007,2730666.666666667,2666.666666666667,446279677.7103731,435819.99776403623,13354.250353996418,measured_region,883350220.8882705
E047@h100,E047,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,2,bf16,ddp,completed,training_tokens_per_second,244192.5051958541,238.46924335532626,23.6523657849757,1.2,0.007454956256681018,122096.25259792704,119.23462167766313,2730666.666666667,2666.666666666667,439546509.35253733,429244.63803958724,13621.315490800234,measured_region,866030891.6541344
E047@h100,E047,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,2,bf16,ddp,completed,training_tokens_per_second,243924.83568305848,238.2078473467368,22.932588028954342,1.2,0.007463136909969358,121962.41784152924,119.1039236733684,2730666.666666667,2666.666666666667,439064704.22950524,428774.1252241262,13698.12616682123,measured_region,861174722.4647936
E036@h100,E036,h100,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,2,bf16,ddp,completed,training_tokens_per_second,243758.61157582994,238.04551911702143,23.820672972942702,1.0,0.0074682261794805525,121879.30578791497,119.02275955851071,3276800.0,3200.0,438765500.8364939,428481.9344106386,13642.51545517747,measured_region,864685111.6832064
E036@h100,E036,h100,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,2,bf16,ddp,completed,training_tokens_per_second,243665.91234154152,237.95499252103664,22.609060932067223,1.0,0.007471067360020242,121832.95617077076,118.97749626051832,3276800.0,3200.0,438598642.2147747,428318.98653786595,13620.687912760019,measured_region,866070794.335499
